genome	regulator	target
Streptomyces_coelicolor_A32	SCO5082	"SCO0069,SCO0080,SCO0127,SCO0142,SCO0161,SCO0162,SCO0196,SCO0197,SCO0208,SCO0247,SCO0248,SCO0248,SCO0249,SCO0276,SCO0307,SCO0346,SCO0351,SCO0352,SCO0353,SCO0357,SCO0369,SCO0384,SCO0399,SCO0400,SCO0413,SCO0420,SCO0421,SCO0459,SCO0464,SCO0478,SCO0484,SCO0492,SCO0502,SCO0509,SCO0545,SCO0622,SCO0642,SCO0643,SCO0644,SCO0654,SCO0655,SCO0675,SCO0739,SCO0742,SCO0746,SCO0752,SCO0798,SCO0799,SCO0811,SCO0819,SCO0880,SCO0899,SCO0918,SCO0918,SCO0921,SCO0923,SCO0924,SCO0925,SCO0926,SCO0939,SCO0961,SCO1006,SCO1013,SCO1035,SCO1078,SCO1089,SCO1101,SCO1131,SCO1153,SCO1154,SCO1157,SCO1158,SCO1170,SCO1182,SCO1225,SCO1254,SCO1257,SCO1263,SCO1277,SCO1278,SCO1292,SCO1319,SCO1341,SCO1351,SCO1352,SCO1388,SCO1394,SCO1400,SCO1401,SCO1411,SCO1432,SCO1443,SCO1444,SCO1447,SCO1450,SCO1513,SCO1529,SCO1532,SCO1533,SCO1553,SCO1554,SCO1578,SCO1588,SCO1589,SCO1590,SCO1612,SCO1644,SCO1661,SCO1661,SCO1666,SCO1670,SCO1672,SCO1680,SCO1694,SCO1697,SCO1698,SCO1709,SCO1722,SCO1724,SCO1751,SCO1798,SCO1816,SCO1828,SCO1849,SCO1850,SCO1897,SCO1920,SCO1921,SCO1961,SCO1962,SCO1964,SCO1968,SCO1984,SCO1997,SCO2001,SCO2009,SCO2010,SCO2027,SCO2050,SCO2061,SCO2062,SCO2068,SCO2070,SCO2076,SCO2083,SCO2084,SCO2090,SCO2090,SCO2095,SCO2102,SCO2131,SCO2135,SCO2137,SCO2144,SCO2148,SCO2149,SCO2171,SCO2191,SCO2202,SCO2206,SCO2207,SCO2223,SCO2224,SCO2227,SCO2238,SCO2259,SCO2260,SCO2344,SCO2349,SCO2371,SCO2383,SCO2391,SCO2392,SCO2418,SCO2426,SCO2427,SCO2443,SCO2443,SCO2451,SCO2455,SCO2457,SCO2493,SCO2494,SCO2513,SCO2514,SCO2520,SCO2525,SCO2540,SCO2545,SCO2560,SCO2562,SCO2578,SCO2578,SCO2591,SCO2592,SCO2606,SCO2608,SCO2647,SCO2654,SCO2657,SCO2665,SCO2673,SCO2674,SCO2677,SCO2711,SCO2732,SCO2743,SCO2760,SCO2763,SCO2766,SCO2769,SCO2809,SCO2809,SCO2824,SCO2825,SCO2850,SCO2863,SCO2884,SCO2889,SCO2944,SCO2945,SCO2962,SCO2992,SCO3028,SCO3029,SCO3057,SCO3080,SCO3081,SCO3088,SCO3089,SCO3110,SCO3147,SCO3161,SCO3162,SCO3176,SCO3179,SCO3179,SCO3180,SCO3184,SCO3193,SCO3214,SCO3222,SCO3227,SCO3231,SCO3249,SCO3271,SCO3291,SCO3296,SCO3333,SCO3357,SCO3358,SCO3363,SCO3364,SCO3366,SCO3372,SCO3418,SCO3420,SCO3433,SCO3434,SCO3444,SCO3453,SCO3479,SCO3500,SCO3515,SCO3534,SCO3535,SCO3550,SCO3563,SCO3566,SCO3611,SCO3645,SCO3648,SCO3649,SCO3661,SCO3746,SCO3758,SCO3759,SCO3764,SCO3778,SCO3820,SCO3820,SCO3829,SCO3873,SCO3874,SCO3886,SCO3895,SCO3904,SCO3925,SCO3947,SCO3948,SCO3963,SCO3964,SCO3971,SCO3982,SCO3989,SCO4082,SCO4085,SCO4086,SCO4089,SCO4092,SCO4092,SCO4096,SCO4097,SCO4121,SCO4145,SCO4254,SCO4267,SCO4331,SCO4331,SCO4332,SCO4337,SCO4395,SCO4402,SCO4403,SCO4404,SCO4451,SCO4473,SCO4474,SCO4477,SCO4507,SCO4509,SCO4554,SCO4586,SCO4587,SCO4593,SCO4655,SCO4699,SCO4748,SCO4749,SCO4751,SCO4754,SCO4763,SCO4775,SCO4778,SCO4779,SCO4791,SCO4797,SCO4805,SCO4849,SCO4909,SCO4910,SCO4912,SCO4948,SCO4949,SCO4954,SCO4955,SCO4975,SCO4984,SCO5041,SCO5059,SCO5060,SCO5066,SCO5069,SCO5082,SCO5083,SCO5084,SCO5099,SCO5195,SCO5195,SCO5212,SCO5259,SCO5321,SCO5393,SCO5397,SCO5420,SCO5425,SCO5426,SCO5434,SCO5435,SCO5454,SCO5458,SCO5572,SCO5597,SCO5629,SCO5647,SCO5677,SCO5678,SCO5683,SCO5684,SCO5687,SCO5688,SCO5748,SCO5748,SCO5765,SCO5771,SCO5772,SCO5784,SCO5805,SCO5806,SCO5821,SCO5842,SCO5845,SCO5883,SCO5884,SCO5897,SCO5924,SCO5932,SCO5941,SCO5948,SCO5954,SCO6047,SCO6111,SCO6112,SCO6111,SCO6112,SCO6146,SCO6163,SCO6166,SCO6179,SCO6180,SCO6198,SCO6204,SCO6256,SCO6274,SCO6274,SCO6275,SCO6295,SCO6295,SCO6296,SCO6296,SCO6297,SCO6300,SCO6333,SCO6349,SCO6350,SCO6369,SCO6377,SCO6430,SCO6431,SCO6442,SCO6475,SCO6493,SCO6494,SCO6493,SCO6494,SCO6554,SCO6563,SCO6582,SCO6588,SCO6598,SCO6610,SCO6611,SCO6623,SCO6681,SCO6683,SCO6704,SCO6719,SCO6719,SCO6740,SCO6755,SCO6756,SCO6774,SCO6780,SCO6781,SCO6807,SCO6841,SCO6901,SCO6902,SCO6936,SCO6937,SCO6947,SCO6948,SCO6993,SCO7002,SCO7024,SCO7032,SCO7033,SCO7037,SCO7076,SCO7093,SCO7120,SCO7123,SCO7137,SCO7137,SCO7166,SCO7185,SCO7187,SCO7222,SCO7223,SCO7226,SCO7228,SCO7233,SCO7259,SCO7268,SCO7282,SCO7291,SCO7297,SCO7298,SCO7301,SCO7302,SCO7303,SCO7304,SCO7327,SCO7337,SCO7345,SCO7359,SCO7361,SCO7389,SCO7454,SCO7457,SCO7458,SCO7515,SCO7523,SCO7524,SCO7526,SCO7543,SCO7572,SCO7577,SCO7582,SCO7586,SCO7587,SCO7588,SCO7599,SCO7625,SCO7644,SCO7654,SCO7682,SCO7683,SCO7685,SCO7703,SCO7731,SCO7809"
Streptomyces_coelicolor_A32	SCO5095	SCO5095
Streptomyces_coelicolor_A32	SCO5170	"SCO1082,SCO1083,SCO1209,SCO1210,SCO1317,SCO1318,SCO1324,SCO1325,SCO1669,SCO1670,SCO1735,SCO1736,SCO1838,SCO1839,SCO1933,SCO2067,SCO2068,SCO2130,SCO2131,SCO2194,SCO2423,SCO2423,SCO2561,SCO2562,SCO2720,SCO2721,SCO3002,SCO3003,SCO3321,SCO3370,SCO3371,SCO3593,SCO3594,SCO3672,SCO3673,SCO3799,SCO3800,SCO4202,SCO4501,SCO4502,SCO4978,SCO5164,SCO5419,SCO5448,SCO5482,SCO6027,SCO6028,SCO6717,SCO7351,SCO7352,SCO7396,SCO7397,SCO7513,SCO7514"
Streptomyces_coelicolor_A32	SCO5209	"SCO0446,SCO0447,SCO0724,SCO1099,SCO1166,SCO1345,SCO1540,SCO1541,SCO1736,SCO1737,SCO2093,SCO2897,SCO3091,SCO3124,SCO3261,SCO3547,SCO3579,SCO3835,SCO3878,SCO3992,SCO4055,SCO4076,SCO4241,SCO4280,SCO4346,SCO4722,SCO4900,SCO4901,SCO5021,SCO5419,SCO5531,SCO5532,SCO5545,SCO5650,SCO5793,SCO5841,SCO6592,SCO6620,SCO6779,SCO6793,SCO7081,SCO7476,SCO7701,SCO7702"
Streptomyces_coelicolor_A32	SCO5231	"SCO0480,SCO1117,SCO1118,SCO1227,SCO1245,SCO1246,SCO1390,SCO1429,SCO1444,SCO1538,SCO1776,SCO2502,SCO2503,SCO2833,SCO2834,SCO2905,SCO2906,SCO2906,SCO2907,SCO2946,SCO2947,SCO3562,SCO3563,SCO3679,SCO4285,SCO4286,SCO4314,SCO4315,SCO4671,SCO4672,SCO5003,SCO5231,SCO5232,SCO5231,SCO5232,SCO5236,SCO5237,SCO5238,SCO5376,SCO5377,SCO5550,SCO5672,SCO5673,SCO5841,SCO5842,SCO5953,SCO5954,SCO6004,SCO6012,SCO6032,SCO6232,SCO6300,SCO6301,SCO6302,SCO6344,SCO6345,SCO6485,SCO6486,SCO7056,SCO7057,SCO7224,SCO7225,SCO7262,SCO7263"
Streptomyces_coelicolor_A32	SCO5238	"SCO5237,SCO5238"
Streptomyces_coelicolor_A32	SCO5240	SCO3787
Streptomyces_coelicolor_A32	SCO5287	"SCO4032,SCO4033,SCO4583"
Streptomyces_coelicolor_A32	SCO5296	"SCO1263,SCO1264,SCO2220,SCO2221,SCO3955,SCO3956,SCO5299,SCO5300"
Streptomyces_coelicolor_A32	SCO5327	"SCO0427,SCO2562"
Streptomyces_coelicolor_A32	SCO5357	SCO2774
Streptomyces_coelicolor_A32	SCO5405	"SCO0468,SCO0469,SCO0881,SCO0882,SCO1099,SCO2349,SCO2350,SCO2566,SCO3063,SCO3204,SCO3205,SCO3296,SCO3297,SCO3634,SCO3798,SCO3799,SCO4754,SCO4755,SCO5049,SCO5050,SCO5405,SCO5406,SCO5533,SCO5534,SCO6144,SCO6145,SCO6563,SCO7042,SCO7043,SCO7311,SCO7336,SCO7401,SCO7402,SCO7726,SCO7727,SCO7728"
Streptomyces_coelicolor_A32	SCO5413	SCO5415
Streptomyces_coelicolor_A32	SCO5416	"SCO0200,SCO0605,SCO0763,SCO0974,SCO2295,SCO3125,SCO3126,SCO4413,SCO4414,SCO5114,SCO5416,SCO5417,SCO7175,SCO7506"
Streptomyces_coelicolor_A32	SCO5483	"SCO5483,SCO5484"
Streptomyces_coelicolor_A32	SCO5528	"SCO5524,SCO5525"
Streptomyces_coelicolor_A32	SCO5532	"SCO5531,SCO5532"
Streptomyces_coelicolor_A32	SCO5552	"SCO0161,SCO0162,SCO0208,SCO0253,SCO0274,SCO0285,SCO0503,SCO0583,SCO0584,SCO0754,SCO1222,SCO1331,SCO1363,SCO1444,SCO1553,SCO1554,SCO1560,SCO1568,SCO1569,SCO1681,SCO1707,SCO1708,SCO1776,SCO1875,SCO2026,SCO2103,SCO2104,SCO2634,SCO2635,SCO2704,SCO2705,SCO2912,SCO2913,SCO2914,SCO2912,SCO2913,SCO2914,SCO2999,SCO2999,SCO3204,SCO3205,SCO3279,SCO3280,SCO3345,SCO3346,SCO3614,SCO3615,SCO3615,SCO3879,SCO3927,SCO4160,SCO4163,SCO4266,SCO4292,SCO4295,SCO4366,SCO4367,SCO4373,SCO4422,SCO4595,SCO4596,SCO4595,SCO4596,SCO4645,SCO4785,SCO5177,SCO5178,SCO5178,SCO5277,SCO5353,SCO5354,SCO5394,SCO5395,SCO5412,SCO5413,SCO5468,SCO5469,SCO5511,SCO5521,SCO5522,SCO5528,SCO5530,SCO5552,SCO5553,SCO5561,SCO5626,SCO5725,SCO5748,SCO5929,SCO6102,SCO6103,SCO6102,SCO6103,SCO6510,SCO6511,SCO6598,SCO6687,SCO6691,SCO7158,SCO7198,SCO7326,SCO7338,SCO7500"
Streptomyces_coelicolor_A32	SCO5574	"SCO0034,SCO0040,SCO0059,SCO0060,SCO0102,SCO0119,SCO0132,SCO0142,SCO0143,SCO0144,SCO0182,SCO0183,SCO0189,SCO0190,SCO0201,SCO0203,SCO0222,SCO0226,SCO0240,SCO0285,SCO0308,SCO0351,SCO0356,SCO0366,SCO0370,SCO0374,SCO0377,SCO0401,SCO0424,SCO0428,SCO0449,SCO0458,SCO0492,SCO0496,SCO0505,SCO0513,SCO0520,SCO0521,SCO0527,SCO0528,SCO0546,SCO0547,SCO0555,SCO0556,SCO0555,SCO0556,SCO0561,SCO0564,SCO0565,SCO0594,SCO0594,SCO0609,SCO0610,SCO0632,SCO0633,SCO0635,SCO0639,SCO0663,SCO0664,SCO0666,SCO0667,SCO0672,SCO0673,SCO0685,SCO0686,SCO0700,SCO0700,SCO0712,SCO0713,SCO0716,SCO0742,SCO0748,SCO0756,SCO0761,SCO0790,SCO0799,SCO0805,SCO0814,SCO0815,SCO0816,SCO0816,SCO0839,SCO0841,SCO0841,SCO0842,SCO0854,SCO0863,SCO0895,SCO0913,SCO0919,SCO0920,SCO0957,SCO0958,SCO0975,SCO0976,SCO0985,SCO0993,SCO0994,SCO1016,SCO1017,SCO1019,SCO1020,SCO1026,SCO1031,SCO1049,SCO1052,SCO1064,SCO1065,SCO1068,SCO1069,SCO1069,SCO1074,SCO1096,SCO1097,SCO1097,SCO1100,SCO1109,SCO1114,SCO1120,SCO1128,SCO1136,SCO1167,SCO1167,SCO1170,SCO1182,SCO1206,SCO1206,SCO1215,SCO1222,SCO1226,SCO1229,SCO1251,SCO1252,SCO1264,SCO1274,SCO1285,SCO1288,SCO1289,SCO1288,SCO1289,SCO1293,SCO1305,SCO1305,SCO1306,SCO1310,SCO1312,SCO1314,SCO1315,SCO1339,SCO1351,SCO1360,SCO1378,SCO1413,SCO1460,SCO1466,SCO1472,SCO1474,SCO1483,SCO1487,SCO1492,SCO1496,SCO1501,SCO1504,SCO1548,SCO1551,SCO1552,SCO1554,SCO1559,SCO1573,SCO1575,SCO1593,SCO1594,SCO1606,SCO1607,SCO1637,SCO1640,SCO1642,SCO1643,SCO1661,SCO1666,SCO1712,SCO1716,SCO1720,SCO1722,SCO1724,SCO1767,SCO1774,SCO1786,SCO1791,SCO1791,SCO1791,SCO1799,SCO1818,SCO1832,SCO1833,SCO1840,SCO1861,SCO1862,SCO1863,SCO1871,SCO1881,SCO1887,SCO1888,SCO1894,SCO1897,SCO1927,SCO1953,SCO1953,SCO1967,SCO1978,SCO1979,SCO1985,SCO1997,SCO2003,SCO2019,SCO2021,SCO2022,SCO2026,SCO2031,SCO2032,SCO2061,SCO2062,SCO2062,SCO2067,SCO2070,SCO2076,SCO2079,SCO2084,SCO2085,SCO2090,SCO2095,SCO2122,SCO2123,SCO2131,SCO2176,SCO2183,SCO2183,SCO2188,SCO2189,SCO2200,SCO2201,SCO2207,SCO2209,SCO2220,SCO2255,SCO2260,SCO2279,SCO2302,SCO2305,SCO2316,SCO2327,SCO2360,SCO2371,SCO2433,SCO2437,SCO2444,SCO2445,SCO2448,SCO2453,SCO2454,SCO2469,SCO2494,SCO2495,SCO2498,SCO2499,SCO2509,SCO2513,SCO2520,SCO2552,SCO2552,SCO2553,SCO2556,SCO2564,SCO2588,SCO2590,SCO2592,SCO2593,SCO2595,SCO2602,SCO2611,SCO2635,SCO2643,SCO2657,SCO2658,SCO2663,SCO2665,SCO2666,SCO2668,SCO2692,SCO2707,SCO2707,SCO2721,SCO2724,SCO2733,SCO2736,SCO2736,SCO2760,SCO2773,SCO2796,SCO2805,SCO2821,SCO2826,SCO2827,SCO2833,SCO2846,SCO2860,SCO2869,SCO2878,SCO2879,SCO2883,SCO2884,SCO2896,SCO2931,SCO2981,SCO2983,SCO2985,SCO2985,SCO2985,SCO2986,SCO2997,SCO3007,SCO3032,SCO3033,SCO3043,SCO3045,SCO3060,SCO3061,SCO3071,SCO3072,SCO3083,SCO3084,SCO3086,SCO3088,SCO3089,SCO3099,SCO3109,SCO3148,SCO3153,SCO3154,SCO3166,SCO3173,SCO3174,SCO3183,SCO3200,SCO3212,SCO3213,SCO3214,SCO3221,SCO3228,SCO3230,SCO3230,SCO3231,SCO3237,SCO3238,SCO3281,SCO3282,SCO3284,SCO3285,SCO3299,SCO3319,SCO3319,SCO3330,SCO3332,SCO3350,SCO3350,SCO3353,SCO3354,SCO3388,SCO3391,SCO3406,SCO3410,SCO3420,SCO3451,SCO3479,SCO3485,SCO3486,SCO3494,SCO3505,SCO3508,SCO3531,SCO3532,SCO3537,SCO3538,SCO3557,SCO3572,SCO3573,SCO3595,SCO3602,SCO3605,SCO3607,SCO3614,SCO3615,SCO3620,SCO3623,SCO3624,SCO3632,SCO3637,SCO3639,SCO3642,SCO3646,SCO3651,SCO3655,SCO3680,SCO3681,SCO3718,SCO3719,SCO3723,SCO3726,SCO3746,SCO3754,SCO3780,SCO3782,SCO3789,SCO3798,SCO3809,SCO3809,SCO3829,SCO3831,SCO3835,SCO3841,SCO3845,SCO3847,SCO3860,SCO3863,SCO3877,SCO3879,SCO3881,SCO3885,SCO3888,SCO3898,SCO3914,SCO3915,SCO3919,SCO3928,SCO3948,SCO4005,SCO4006,SCO4005,SCO4006,SCO4007,SCO4014,SCO4015,SCO4018,SCO4019,SCO4020,SCO4029,SCO4045,SCO4054,SCO4055,SCO4069,SCO4085,SCO4104,SCO4107,SCO4116,SCO4116,SCO4117,SCO4121,SCO4144,SCO4145,SCO4149,SCO4152,SCO4153,SCO4164,SCO4167,SCO4201,SCO4240,SCO4240,SCO4255,SCO4259,SCO4261,SCO4263,SCO4288,SCO4290,SCO4291,SCO4290,SCO4291,SCO4296,SCO4301,SCO4308,SCO4312,SCO4313,SCO4321,SCO4322,SCO4347,SCO4347,SCO4349,SCO4355,SCO4356,SCO4367,SCO4390,SCO4391,SCO4390,SCO4391,SCO4408,SCO4413,SCO4426,SCO4447,SCO4448,SCO4451,SCO4475,SCO4498,SCO4508,SCO4525,SCO4556,SCO4557,SCO4575,SCO4579,SCO4588,SCO4590,SCO4593,SCO4594,SCO4597,SCO4597,SCO4620,SCO4634,SCO4664,SCO4707,SCO4737,SCO4750,SCO4776,SCO4777,SCO4795,SCO4795,SCO4796,SCO4799,SCO4807,SCO4810,SCO4810,SCO4817,SCO4831,SCO4831,SCO4841,SCO4842,SCO4861,SCO4863,SCO4867,SCO4886,SCO4926,SCO4934,SCO4947,SCO4951,SCO4955,SCO4962,SCO5008,SCO5019,SCO5027,SCO5030,SCO5035,SCO5098,SCO5099,SCO5099,SCO5168,SCO5174,SCO5175,SCO5180,SCO5181,SCO5181,SCO5183,SCO5183,SCO5199,SCO5200,SCO5201,SCO5205,SCO5212,SCO5213,SCO5213,SCO5216,SCO5218,SCO5231,SCO5241,SCO5242,SCO5259,SCO5269,SCO5302,SCO5303,SCO5304,SCO5308,SCO5309,SCO5321,SCO5347,SCO5356,SCO5356,SCO5383,SCO5392,SCO5398,SCO5399,SCO5414,SCO5424,SCO5433,SCO5448,SCO5451,SCO5453,SCO5466,SCO5467,SCO5477,SCO5506,SCO5523,SCO5524,SCO5529,SCO5537,SCO5541,SCO5550,SCO5551,SCO5559,SCO5560,SCO5574,SCO5575,SCO5585,SCO5602,SCO5603,SCO5603,SCO5604,SCO5653,SCO5654,SCO5665,SCO5669,SCO5671,SCO5671,SCO5698,SCO5701,SCO5701,SCO5715,SCO5716,SCO5717,SCO5734,SCO5746,SCO5748,SCO5765,SCO5783,SCO5784,SCO5794,SCO5796,SCO5802,SCO5802,SCO5811,SCO5815,SCO5818,SCO5831,SCO5839,SCO5842,SCO5852,SCO5853,SCO5871,SCO5872,SCO5889,SCO5890,SCO5899,SCO5912,SCO5916,SCO5945,SCO5946,SCO5952,SCO5957,SCO5958,SCO5962,SCO5963,SCO5966,SCO5968,SCO5970,SCO5977,SCO5980,SCO5983,SCO5999,SCO6004,SCO6005,SCO6021,SCO6023,SCO6034,SCO6034,SCO6035,SCO6039,SCO6039,SCO6040,SCO6060,SCO6069,SCO6081,SCO6085,SCO6104,SCO6110,SCO6111,SCO6132,SCO6133,SCO6133,SCO6134,SCO6139,SCO6144,SCO6154,SCO6159,SCO6159,SCO6169,SCO6174,SCO6175,SCO6191,SCO6193,SCO6213,SCO6226,SCO6233,SCO6264,SCO6274,SCO6274,SCO6275,SCO6275,SCO6275,SCO6280,SCO6283,SCO6302,SCO6303,SCO6310,SCO6310,SCO6319,SCO6320,SCO6348,SCO6349,SCO6357,SCO6361,SCO6362,SCO6377,SCO6407,SCO6411,SCO6415,SCO6426,SCO6427,SCO6428,SCO6433,SCO6434,SCO6439,SCO6445,SCO6447,SCO6452,SCO6468,SCO6472,SCO6494,SCO6521,SCO6546,SCO6558,SCO6572,SCO6581,SCO6589,SCO6597,SCO6598,SCO6646,SCO6661,SCO6668,SCO6687,SCO6696,SCO6698,SCO6706,SCO6710,SCO6712,SCO6723,SCO6732,SCO6741,SCO6759,SCO6772,SCO6831,SCO6868,SCO6878,SCO6879,SCO6887,SCO6930,SCO6930,SCO6935,SCO6936,SCO6943,SCO6953,SCO6953,SCO6972,SCO6978,SCO6998,SCO7000,SCO7018,SCO7025,SCO7028,SCO7034,SCO7045,SCO7046,SCO7052,SCO7090,SCO7094,SCO7098,SCO7099,SCO7148,SCO7149,SCO7179,SCO7188,SCO7192,SCO7195,SCO7198,SCO7200,SCO7223,SCO7233,SCO7269,SCO7270,SCO7291,SCO7297,SCO7298,SCO7304,SCO7323,SCO7324,SCO7342,SCO7350,SCO7353,SCO7354,SCO7389,SCO7400,SCO7412,SCO7412,SCO7431,SCO7448,SCO7448,SCO7478,SCO7541,SCO7545,SCO7548,SCO7577,SCO7579,SCO7587,SCO7590,SCO7594,SCO7596,SCO7613,SCO7621,SCO7626,SCO7649,SCO7669,SCO7670,SCO7683,SCO7685,SCO7686,SCO7700,SCO7701,SCO7719,SCO7720,SCO7762,SCO7777,SCO7778,SCO7791,SCO7813,SCO7819,SCO7820,SCO7826"
Streptomyces_coelicolor_A32	SCO5611	"SCO0061,SCO0062,SCO0181,SCO0283,SCO0284,SCO0290,SCO0371,SCO0440,SCO0534,SCO0702,SCO0703,SCO0765,SCO0766,SCO0777,SCO0836,SCO0974,SCO1263,SCO1264,SCO1505,SCO1565,SCO1595,SCO1596,SCO1695,SCO1725,SCO1726,SCO1850,SCO1851,SCO1965,SCO1966,SCO2125,SCO2126,SCO2220,SCO2221,SCO2280,SCO2294,SCO2295,SCO2615,SCO2617,SCO2686,SCO2705,SCO2782,SCO2788,SCO2789,SCO2792,SCO3204,SCO3205,SCO3317,SCO3566,SCO3582,SCO3583,SCO3655,SCO3811,SCO3829,SCO3919,SCO3920,SCO3927,SCO3955,SCO4254,SCO4406,SCO4412,SCO4510,SCO4511,SCO4672,SCO4725,SCO4726,SCO4805,SCO4853,SCO4854,SCO4873,SCO4926,SCO4975,SCO5045,SCO5046,SCO5050,SCO5061,SCO5062,SCO5459,SCO5531,SCO5532,SCO5594,SCO5595,SCO5607,SCO5608,SCO5611,SCO5633,SCO5638,SCO5998,SCO6002,SCO6003,SCO6079,SCO6092,SCO6093,SCO6131,SCO6132,SCO6184,SCO6185,SCO6263,SCO6293,SCO6384,SCO6524,SCO6583,SCO6592,SCO6637,SCO6638,SCO6643,SCO6807,SCO6811,SCO6998,SCO7004,SCO7073,SCO7109,SCO7172,SCO7243,SCO7301,SCO7396,SCO7397,SCO7407,SCO7410,SCO7411,SCO7500,SCO7501,SCO7545,SCO7546,SCO7561,SCO7578,SCO7628,SCO7655,SCO7714,SCO7719,SCO7720,SCO7811,SCO7812"
Streptomyces_coelicolor_A32	SCO5636	"SCO3258,SCO3259,SCO3259,SCO3260,SCO5636,SCO5636,SCO5637"
Streptomyces_coelicolor_A32	SCO5684	"SCO5682,SCO5683"
Streptomyces_coelicolor_A32	SCO5755	"SCO1730,SCO3374,SCO3570,SCO5284,SCO5285,SCO5863,SCO5914"
Streptomyces_coelicolor_A32	SCO5758	"SCO4057,SCO4058,SCO5757,SCO5758"
